what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164146068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164149232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164154562
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164250389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164254819
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164264887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164271763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164325142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401164968110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401165051577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401165057196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401165131248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401165132261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401165165376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401170521017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179508236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179569813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179642444
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179785953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179797674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179808770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179810301
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179812097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179860338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179861530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179864106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179865161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179866226
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401179866545
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180646704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401180872801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180873954
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180886349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180888353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180896030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180898393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180900091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180901657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180905883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180908825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180929274
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401180934893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180935984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401180941245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181095339
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181117125
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181119758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181121727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181388813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181495662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181994969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401181999510
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182007681
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182009432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182014986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182016441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182113891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182129706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401182135822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182170952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182176393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401182187077
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182192580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401182214103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182216863
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182219188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182231550
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182236382
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182237569
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182251659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182376178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182377101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182382439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182390530
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182391686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182402098
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182414050
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1401182419585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182420608
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182430020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182430397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182431722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182483726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182496715
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182498837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182500932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182502077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182514020
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401182545217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182547409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401182549338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182550758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182567818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182569948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182574865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182576117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182592255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182599452
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182602101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182603337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182603689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1401182810898
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182813660
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401182832447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182836904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182840787
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401182844695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1401182846141
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182847354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182852628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1401182858657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182859891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401182868827
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401182941429
