what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1400675702975
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1400675708461
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400675758464
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675760582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675782915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1400675784941
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675840183
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675841939
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400675843394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400675860318
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675861679
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675867019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400675901237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675903590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400675937040
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676022242
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676025808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676042117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676044073
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676052087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676054212
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676060741
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676061924
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676075884
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676077186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1400676094323
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400676099189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676110604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676111607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676112077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676113205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676113470
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676119384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1400676124104
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400676125361
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676126588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676129185
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1400676165753
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676168082
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676168207
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676192559
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400676218023
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676224820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676239535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676245046
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676282353
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1400676284033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1400676324146
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676325195
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676338648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676371906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676427183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676428665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676430321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676431370
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676433290
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676441538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676454809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676455529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676458395
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676459138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1400676471199
