what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733689869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733703674
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733715207
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401733719067
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401733720174
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401733722749
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401733723012
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401733723164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733741128
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733803644
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401733806762
executed,command,,,"AUTOGEN:::org.eclipse.php.editor.ruler.actions/org.eclipse.php.internal.ui.editor.PhpSelectRulerAction",1401733824798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401733834371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401733835798
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1401733877778
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733901929
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733978124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733983264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733984657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733985120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733987652
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401733991620
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401733993328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734006409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401734017582
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401734017908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401734018209
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401734018471
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401734018829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401734028748
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734029800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734056363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401734066944
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401734068920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401734070692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734071879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734108070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734109639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734252455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734255516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734260772
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401734263705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734270582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734306075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734308228
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734312314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734313220
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734314466
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734314949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734316262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734316895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401734318039
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401734363384
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401734385935
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401734396176
