what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706097922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706110776
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706131948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1399706141285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399706165103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706166800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706167454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706168154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399706170735
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706171644
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706177832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706179711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706180229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706180579
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706181029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706183688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399706206815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706216933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706223306
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706230590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706255747
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399706267619
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706272138
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399706275505
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706276380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706285074
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1399706294688
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706300085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399706302138
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706303188
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706308273
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706310751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706312286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706318269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1399706319664
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706321638
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1399706325479
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1399706376814
