what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1401074953199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401074953202
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1401074953367
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1401074953478
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1401074953578
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1401074954403
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1401074954481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401074956109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401074957489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401074994948
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1401074996823
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1401074996883
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1401074997277
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1401074997411
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1401074997416
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1401074997745
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1401074997765
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1401074997832
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1401074997864
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1401074999225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401074999397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075061635
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075083490
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075091523
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075112860
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1401075112880
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1401075112908
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1401075113022
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1401075113129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075126360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075136992
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1401075170048
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075171601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075172469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075182796
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075202615
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075261329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075266702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075267923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401075288104
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075294792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075296934
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075335254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1401075359746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075361581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075362614
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075553599
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075568344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075648460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075691115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075700880
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075710092
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075712717
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075721689
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075737750
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075742804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075743887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075753234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075762728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075783033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075787720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075790143
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075796447
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075797564
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075797715
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075810119
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1401075816595
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1401075816852
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401075818929
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075820253
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075820403
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075824708
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075824915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401075831166
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075843380
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075848111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401075858665
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075859743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401075903392
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1401075914725
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1401075914942
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075915808
closed,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1401075915809
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075924081
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075925026
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075931191
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075931306
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075938706
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075952088
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075962669
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075963160
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075963294
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075965732
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1401075972020
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075974558
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401075974695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401076063369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076064525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076069490
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076079710
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076079976
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076080156
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076080338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076080513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076080696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076080891
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076081100
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076081317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076081515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076081966
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076082172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076082430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076082697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401076085115
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076086245
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076094698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076102592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401076109873
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401076183695
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076616090
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076621734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076632588
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076633758
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076635722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401076638355
