what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467035072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467144538
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467146763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467162216
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401467176674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467178592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467223918
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401467230109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401467230322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1401467230759
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401467234502
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467235848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467265535
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467267264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467273246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401467296291
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467297708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467412652
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467425646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467428228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401467439741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401467443439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401467448641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467449904
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467488393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467571399
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467574895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401467577631
