what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401893994240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401893995714
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894004734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894006873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894008931
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401894041845
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401894045140
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894054085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894055345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894059487
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894071673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894080157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401894086530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401894089865
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894093939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894094841
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894098903
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401894102698
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894129074
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894130352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894141245
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401894146410
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894175729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894178370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894226799
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894227929
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894241223
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1401894253778
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401894260490
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894262246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894263673
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401894270489
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401894283965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1401894290346
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401894294400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401894295566
