what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386169584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386241855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386242829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386267911
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386268233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386278622
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386280303
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386282787
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386292831
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401386378957
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401386381039
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386390513
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386405134
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386419788
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386435972
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401386440472
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401386442440
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386452817
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386452922
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386453982
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386476088
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386491800
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386493342
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386494711
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386504608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386514492
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386526851
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386540884
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401386562408
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386565797
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1401386571957
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386574199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386575342
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386578847
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386579466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386587597
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386601639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386602988
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386603746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386614337
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386621812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386623160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386630568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386630578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386630674
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386631345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386644719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386645226
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386651605
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386667105
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386676781
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386689388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386698106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386699059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386699972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386700925
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386702984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386723191
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386725636
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386726790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1401386734111
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386737284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386738240
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1401386760048
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1401386767973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1401386794456
