what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1396999003958
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1396999004118
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1396999004163
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1396999004222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999004292
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1396999004878
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1396999005079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999006351
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999010359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999011567
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999013246
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999016157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999017680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999020491
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999022231
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999041904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999044759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999049054
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999057247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999067346
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999077127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999559719
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999570877
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999572145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999574088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999603541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999614901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999617586
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999621176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1396999678478
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1396999695189
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1396999699208
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1396999700635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.revert",1396999702133
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999706834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999712694
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999714247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999727409
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999731868
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1396999738977
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1396999743434
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1396999746525
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1396999746597
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999751259
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999798077
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999800487
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1396999806163
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1396999807673
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1396999843147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999844919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1396999853469
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1396999867058
